time(yyyymm) ts_sst
195408 26.044716
195409 26.020740
195410 26.252883
195411 26.345487
195412 26.274592
195501 26.496003
195502 26.501556
195503 26.868814
195504 26.954477
195505 26.802178
195506 26.486238
195507 26.071897
195508 25.970264
195509 26.036379
195510 26.060075
195511 26.231330
195512 26.219669
195601 26.325335
195602 26.536041
195603 26.860744
195604 27.047990
195605 26.936405
195606 26.533629
195607 26.092149
195608 25.983700
195609 25.993830
195610 26.236456
195611 26.389674
195612 26.498598
195701 26.538969
195702 26.814134
195703 27.171675
195704 27.506392
195705 27.560777
195706 27.045002
195707 26.633089
195708 26.500252
195709 26.485649
195710 26.716181
195711 26.849116
195712 26.954107
195801 26.992192
195802 27.244324
195803 27.497951
195804 27.664367
195805 27.439465
195806 27.041581
195807 26.604704
195808 26.415564
195809 26.444869
195810 26.592256
195811 26.714257
195812 26.785694
195901 26.844473
195902 27.004946
195903 27.294750
195904 27.562551
195905 27.449165
195906 26.925340
195907 26.437802
195908 26.262328
195909 26.378992
195910 26.612763
195911 26.712499
195912 26.706345
196001 26.658311
196002 26.858270
196003 27.277621
196004 27.444508
196005 27.417580
196006 26.849960
196007 26.521760
196008 26.227109
196009 26.391219
196010 26.489798
196011 26.635016
196012 26.762091
196101 26.721662
196102 26.998912
196103 27.190014
196104 27.454818
196105 27.326929
196106 26.948864
196107 26.342875
196108 26.149959
196109 26.205763
196110 26.437250
196111 26.582283
196112 26.603501
196201 26.618306
196202 26.778685
196203 27.150739
196204 27.338837
196205 27.249915
196206 26.863910
196207 26.489821
196208 26.281553
196209 26.301013
196210 26.497551
196211 26.674290
196212 26.588880
196301 26.658881
196302 26.902253
196303 27.247244
196304 27.510556
196305 27.475329
196306 26.994988
196307 26.634081
196308 26.485037
196309 26.543706
196310 26.765643
196311 26.949923
196312 26.939167
196401 26.937143
196402 27.028100
196403 27.202882
196404 27.391528
196405 27.158349
196406 26.793410
196407 26.339028
196408 25.998678
196409 26.040196
196410 26.275896
196411 26.325055
196412 26.244781
196501 26.363615
196502 26.696927
196503 27.001573
196504 27.363126
196505 27.287967
196506 26.897614
196507 26.425338
196508 26.310356
196509 26.430228
196510 26.690756
196511 26.857216
196512 26.855977
196601 26.823413
196602 26.985967
196603 27.285231
196604 27.524882
196605 27.299667
196606 26.994190
196607 26.596412
196608 26.290961
196609 26.386411
196610 26.543100
196611 26.736470
196612 26.712008
196701 26.587534
196702 26.751009
196703 27.065006
196704 27.336732
196705 27.318782
196706 26.879695
196707 26.337154
196708 26.074244
196709 26.183225
196710 26.325602
196711 26.441926
196712 26.495805
196801 26.402184
196802 26.616323
196803 26.909025
196804 27.218437
196805 27.140454
196806 26.961216
196807 26.520990
196808 26.351481
196809 26.445975
196810 26.751711
196811 26.886448
196812 26.928532
196901 27.048917
196902 27.237278
196903 27.583943
196904 27.835339
196905 27.769809
196906 27.207237
196907 26.651310
196908 26.459716
196909 26.600713
196910 26.857206
196911 26.986678
196912 27.011261
197001 27.012050
197002 27.060547
197003 27.412686
197004 27.581918
197005 27.436282
197006 26.869639
197007 26.420952
197008 26.176561
197009 26.223885
197010 26.405758
197011 26.544127
197012 26.408821
197101 26.385844
197102 26.481538
197103 26.795943
197104 27.172677
197105 27.085919
197106 26.570479
197107 26.192803
197108 26.005903
197109 26.126733
197110 26.239673
197111 26.402810
197112 26.336236
197201 26.568686
197202 26.868873
197203 27.071745
197204 27.413901
197205 27.365357
197206 27.044894
197207 26.642688
197208 26.500959
197209 26.615196
197210 26.944063
197211 27.127576
197212 27.191702
197301 27.142592
197302 27.207565
197303 27.461094
197304 27.567071
197305 27.446248
197306 26.996314
197307 26.544897
197308 26.282151
197309 26.365552
197310 26.501485
197311 26.551601
197312 26.405029
197401 26.292231
197402 26.485654
197403 26.833047
197404 27.121789
197405 27.150107
197406 26.752105
197407 26.380307
197408 26.218847
197409 26.249016
197410 26.387616
197411 26.513929
197412 26.456770
197501 26.453704
197502 26.663445
197503 26.906150
197504 27.161030
197505 27.082262
197506 26.659645
197507 26.298243
197508 26.029030
197509 26.042666
197510 26.175191
197511 26.274361
197512 26.157845
197601 26.193785
197602 26.493680
197603 26.809172
197604 27.153009
197605 27.081506
197606 26.807629
197607 26.396894
197608 26.255619
197609 26.374992
197610 26.746586
197611 26.900209
197612 26.831769
197701 26.901106
197702 27.038862
197703 27.262655
197704 27.454529
197705 27.423727
197706 27.087612
197707 26.604650
197708 26.370612
197709 26.503354
197710 26.737752
197711 26.871318
197712 26.839145
197801 26.907285
197802 27.001433
197803 27.291060
197804 27.430834
197805 27.321493
197806 26.942231
197807 26.581144
197808 26.245987
197809 26.372073
197810 26.524216
197811 26.718894
197812 26.783813
197901 26.880739
197902 27.008705
197903 27.354333
197904 27.662677
197905 27.535833
197906 27.164429
197907 26.644846
197908 26.421884
197909 26.572575
197910 26.785814
197911 27.026608
197912 27.038694
198001 27.045601
198002 27.151246
198003 27.474582
198004 27.688778
198005 27.656738
198006 27.160164
198007 26.680600
198008 26.453300
198009 26.565493
198010 26.721909
198011 26.912640
198012 26.873468
198101 26.753879
198102 26.872493
198103 27.306949
198104 27.481805
198105 27.477498
198106 27.052443
198107 26.589399
198108 26.337092
198109 26.556215
198110 26.853191
198111 26.929002
198112 26.947937
198201 26.958552
198202 27.021808
198203 27.320398
198204 27.632914
198205 27.625620
198206 27.216110
198207 26.681796
198208 26.495151
198209 26.701111
198210 27.009726
198211 27.151007
