time(yyyymm) ts_sst
197308 26.394548
197309 26.480041
197310 26.625768
197311 26.695959
197312 26.531198
197401 26.413059
197402 26.613200
197403 26.963111
197404 27.301001
197405 27.288994
197406 26.868385
197407 26.488298
197408 26.338871
197409 26.358485
197410 26.521596
197411 26.642420
197412 26.571910
197501 26.553774
197502 26.753209
197503 27.074799
197504 27.344750
197505 27.252350
197506 26.764091
197507 26.373472
197508 26.148329
197509 26.153012
197510 26.281049
197511 26.390112
197512 26.286939
197601 26.277147
197602 26.553777
197603 26.962142
197604 27.293865
197605 27.217710
197606 26.925108
197607 26.496465
197608 26.340191
197609 26.496270
197610 26.827576
197611 27.023091
197612 26.915242
197701 26.961597
197702 27.107420
197703 27.386562
197704 27.576838
197705 27.571131
197706 27.150414
197707 26.662732
197708 26.439955
197709 26.585667
197710 26.817243
197711 27.006182
197712 26.969556
197801 27.008513
197802 27.075985
197803 27.396481
197804 27.551083
197805 27.429011
197806 26.955705
197807 26.579982
197808 26.320554
197809 26.391187
197810 26.611746
197811 26.802946
197812 26.787092
197901 26.901840
197902 27.061483
197903 27.401663
197904 27.736575
197905 27.639055
197906 27.243952
197907 26.695264
197908 26.510059
197909 26.684856
197910 26.938163
197911 27.078000
197912 27.095944
198001 27.104347
198002 27.226129
198003 27.549087
198004 27.780450
198005 27.772961
198006 27.225049
198007 26.715685
198008 26.483994
198009 26.627070
198010 26.832779
198011 26.989493
198012 26.894882
198101 26.812291
198102 26.952006
198103 27.421433
198104 27.583709
198105 27.577425
198106 27.077771
198107 26.619802
198108 26.419851
198109 26.659219
198110 26.899709
198111 27.002466
198112 26.993033
198201 26.974267
198202 27.028855
198203 27.401163
198204 27.693597
198205 27.669200
198206 27.183601
198207 26.642816
198208 26.464009
198209 26.712752
198210 27.074711
198211 27.216695
198212 27.282511
198301 27.388797
198302 27.591600
198303 27.883155
198304 28.063986
198305 27.935645
198306 27.559930
198307 27.014665
198308 26.748758
198309 26.746098
198310 26.886277
198311 27.049720
198312 27.044281
198401 27.053867
198402 27.169944
198403 27.530184
198404 27.706905
198405 27.512364
198406 27.009859
198407 26.635130
198408 26.454199
198409 26.670048
198410 26.684991
198411 26.784132
198412 26.685114
198501 26.715979
198502 26.948523
198503 27.224052
198504 27.470807
198505 27.377859
198506 26.912468
198507 26.586198
198508 26.352569
198509 26.484616
198510 26.721267
198511 26.915106
198512 26.910540
198601 26.797313
198602 27.088704
198603 27.391707
198604 27.625729
198605 27.582428
198606 27.204801
198607 26.765632
198608 26.507832
198609 26.710622
198610 26.972144
198611 27.107688
198612 27.053609
198701 27.088448
198702 27.264746
198703 27.747151
198704 27.958175
198705 27.995030
198706 27.559538
198707 27.152577
198708 26.958188
198709 27.112147
198710 27.357869
198711 27.535611
198712 27.386591
198801 27.359298
198802 27.528008
198803 27.909988
198804 27.973849
198805 27.794215
198806 27.245602
198807 26.753089
198808 26.541758
198809 26.620219
198810 26.715415
198811 26.781826
198812 26.709808
198901 26.671944
198902 26.873816
198903 27.219652
198904 27.498122
198905 27.450679
198906 27.038698
198907 26.734602
198908 26.526268
198909 26.652295
198910 26.888385
198911 27.040968
198912 26.979194
199001 26.932291
199002 27.263305
199003 27.582592
199004 27.847760
199005 27.741236
199006 27.234829
199007 26.832211
199008 26.648292
199009 26.734388
199010 27.024347
199011 27.134102
199012 27.113014
199101 27.095149
199102 27.228033
199103 27.566647
199104 27.878369
199105 27.844457
199106 27.424062
199107 26.935648
199108 26.604304
199109 26.669850
199110 26.926260
199111 27.098261
199112 27.100277
199201 27.061935
199202 27.258981
199203 27.564085
199204 27.865791
199205 27.835678
199206 27.321144
199207 26.846292
199208 26.542422
199209 26.655543
199210 26.838357
199211 26.918461
199212 26.905100
199301 26.961660
199302 27.193991
199303 27.518359
199304 27.876713
199305 27.824901
199306 27.339272
199307 26.816279
199308 26.596786
199309 26.755237
199310 26.995965
199311 27.194528
199312 27.096589
199401 27.082300
199402 27.179908
199403 27.553143
199404 27.802619
199405 27.732429
199406 27.210565
199407 26.752450
199408 26.559814
199409 26.663705
199410 27.039837
199411 27.206486
199412 27.171540
199501 27.209404
199502 27.424505
199503 27.746275
199504 27.965276
199505 27.879665
199506 27.488744
199507 27.048553
199508 26.751285
199509 26.786846
199510 26.958853
199511 27.151407
199512 27.099067
199601 27.078189
199602 27.294672
199603 27.656461
199604 27.889794
199605 27.766211
199606 27.380303
199607 26.903752
199608 26.620908
199609 26.729028
199610 26.914178
199611 27.088610
199612 26.974585
199701 26.942759
199702 27.083042
199703 27.516011
199704 27.826738
199705 27.874748
199706 27.475870
199707 27.099690
199708 26.952168
199709 27.157653
199710 27.500447
199711 27.696896
199712 27.713311
199801 27.660684
199802 27.869455
199803 28.187007
199804 28.299107
199805 28.201556
199806 27.639990
199807 27.175156
199808 26.947919
199809 26.929191
199810 27.010824
199811 27.148895
199812 26.970547
199901 26.892882
199902 27.024045
199903 27.500392
199904 27.694643
199905 27.583104
199906 27.139763
199907 26.736613
199908 26.491954
199909 26.614565
199910 26.741043
199911 26.867869
199912 26.819876
200001 26.767569
200002 27.007283
200003 27.368195
200004 27.672620
200005 27.541271
200006 27.029999
200007 26.620666
200008 26.538678
200009 26.666270
200010 26.873206
200011 27.018917
200012 26.913956
200101 26.906098
200102 27.094653
200103 27.563002
200104 27.855521
200105 27.759752
200106 27.326108
200107 26.861426
200108 26.664441
200109 26.756932
200110 26.976038
200111 27.156085
200112 27.095955
200201 27.148534
200202 27.253062
200203 27.755038
200204 28.009959
200205 27.896942
200206 27.461267
200207 27.001772
200208 26.689851
200209 26.834806
200210 27.181640
200211 27.326901
200212 27.374569
200301 27.327329
200302 27.439875
200303 27.790605
200304 27.966350
200305 27.773350
200306 27.359596
200307 27.021904
200308 26.866311
200309 26.973372
200310 27.244043
200311 27.350843
200312 27.262935
200401 27.276792
200402 27.428235
200403 27.675478
200404 27.934536
200405 27.758824
200406 27.267201
200407 26.877515
200408 26.735992
200409 26.907068
200410 27.110424
200411 27.291078
200412 27.301045
200501 27.298544
200502 27.401567
200503 27.792257
200504 28.007787
200505 27.932941
200506 27.410660
200507 26.946788
200508 26.751913
200509 26.804351
200510 26.974754
200511 27.009454
200512 26.922394
200601 26.937070
200602 27.192778
200603 27.555492
200604 27.845455
200605 27.822855
200606 27.396172
200607 26.916244
200608 26.784275
200609 26.964152
200610 27.169507
200611 27.376252
200612 27.351050
200701 27.235240
200702 27.398236
200703 27.627277
200704 27.899819
200705 27.760625
200706 27.392264
200707 26.876344
200708 26.609252
200709 26.670751
200710 26.779379
200711 26.830274
200712 26.780979
200801 26.756084
200802 26.951549
200803 27.354517
200804 27.658490
200805 27.628182
200806 27.220499
200807 26.860735
200808 26.737806
200809 26.841960
200810 27.037707
200811 27.131281
200812 27.061871
200901 27.042860
200902 27.149705
200903 27.533166
200904 27.850956
200905 27.895964
200906 27.561985
200907 27.147905
200908 26.926078
200909 26.996014
200910 27.297626
200911 27.451868
200912 27.513856
201001 27.487259
201002 27.638615
201003 28.002516
201004 28.294091
201005 28.107419
201006 27.545631
201007 26.994389
201008 26.642545
201009 26.623101
201010 26.835118
201011 26.912277
201012 26.871590
201101 26.810829
201102 27.059220
201103 27.433550
201104 27.693099
201105 27.647236
201106 27.239693
201107 26.751825
201108 26.539143
201109 26.611572
201110 26.843760
201111 26.956126
201112 26.883919
201201 26.869381
201202 27.127864
201203 27.477739
201204 27.770356
201205 27.770262
201206 27.357397
201207 26.910324
201208 26.774164
201209 26.918501
201210 27.144947
201211 27.311442
201212 27.257234
201301 27.161230
201302 27.361333
201303 27.714237
201304 27.969247
201305 27.837368
201306 27.276231
201307 26.859951
201308 26.702698
201309 26.825263
201310 27.055711
201311 27.207121
201312 27.146618
201401 27.094501
201402 27.247115
201403 27.627477
201404 27.960484
201405 27.972042
201406 27.569687
201407 27.057759
201408 26.871603
201409 26.971489
201410 27.246517
201411 27.393838
201412 27.345126
201501 27.320165
201502 27.461015
